Degree0,XCoordinate0,YCoordinate0,ZCoordinate0,Degree1,XCoordinate1,YCoordinate1,ZCoordinate1
225.68,-38.54430441,-39.31288929,0,225.68,-75.38491305,-76.8881106,0
225.79,-38.46879643,-39.3867791,0,225.79,-75.37823719,-77.17699155,0
225.9,-38.3931468,-39.46052389,0,225.9,-75.3715423,-77.46696464,0
226.02,-38.31045871,-39.54080702,0,226.02,-75.2092131,-77.62457256,0
226.13,-38.23451381,-39.6142477,0,226.13,-75.0601218,-77.76874768,0
226.24,-38.15842812,-39.6875425,0,226.24,-75.19450395,-78.20775692,0
226.35,-38.2128481,-39.89709563,0,226.35,-74.7611106,-78.05623833,0
226.47,-38.12924652,-39.97700039,0,226.47,-74.59754919,-78.21256712,0
226.58,-38.1821195,-40.18655352,0,226.58,-74.87150831,-78.80201294,0
226.69,-38.10493572,-40.25974673,0,226.69,-74.72015825,-78.94553788,0
226.8,-38.02761164,-40.3327917,0,226.8,-74.71092228,-79.23979278,0
226.92,-37.9430984,-40.41230774,0,226.92,-74.5448834,-79.39601391,0
227.03,-37.86548187,-40.48504188,0,227.03,-74.39239413,-79.538911,0
227.14,-37.91764957,-40.69707423,0,227.14,-74.381894,-79.8342064,0
227.25,-37.7098308,-40.63006269,0,227.25,-74.37130007,-80.13057922,0
227.37,-37.62469598,-40.70891286,0,227.37,-74.20339723,-80.28608746,0
227.48,-37.54651087,-40.78103548,0,227.48,-74.04920063,-80.42832763,0
227.59,-37.59701253,-40.99347081,0,227.59,-73.89473137,-80.57027166,0
227.7,-37.6463977,-41.2057691,0,227.7,-73.73999003,-80.71191901,0
227.82,-37.56005787,-41.28448522,0,227.82,-73.85552708,-81.17898611,0
227.93,-37.35321583,-41.21574052,0,227.93,-73.69961775,-81.32055712,0
228.04,-37.40134097,-41.42832799,0,228.04,-73.54343705,-81.46182869,0
228.15,-37.32177581,-41.50002069,0,228.15,-73.38698555,-81.60280031,0
228.27,-37.10810513,-41.43656035,0,228.27,-73.21600302,-81.75624483,0
228.38,-36.9016476,-41.36546552,0,228.38,-73.20088716,-82.05565257,0
228.49,-36.94880793,-41.57866752,0,228.49,-74.90826988,-84.29462876,0
228.6,-36.99485407,-41.79171496,0,228.6,-74.74638004,-84.43821412,0
228.72,-36.90728908,-41.8690659,0,228.72,-74.56945907,-84.59449809,0
228.83,-36.8268791,-41.93980976,0,228.83,-74.40699444,-84.73743276,0
228.94,-36.74633351,-42.01039919,0,228.94,-74.24425583,-84.88005542,0
229.05,-36.66565262,-42.08083393,0,229.05,-74.08124385,-85.02236555,0
229.17,-36.57748314,-42.15749511,0,229.17,-73.90310152,-85.17725588,0
229.28,-37.73211896,-43.65723154,0,229.28,-73.73951986,-85.31891082,0
229.39,-37.64827616,-43.72955486,0,229.39,-73.5756667,-85.4602516,0
229.5,-37.56429475,-43.80171717,0,229.5,-73.41154261,-85.6012777,0
229.62,-37.47252091,-43.88025573,0,229.62,-73.23218989,-85.75476487,0
229.73,-37.38825064,-43.9520805,0,229.73,-73.0675013,-85.89513134,0
229.84,-37.41664055,-44.15686066,0,229.84,-73.03761611,-86.19458587,0
229.95,-37.44959864,-44.3680917,0,229.95,-72.73731759,-86.17491493,0
230.07,-37.00312059,-44.0257773,0,230.07,-72.55676553,-86.32698946,0
230.18,-36.91857194,-44.09670108,0,230.18,-72.39098015,-86.46605881,0
230.29,-36.83388735,-44.16746249,0,230.29,-72.22492822,-86.60480978,0
230.4,-36.74906714,-44.23806126,0,230.4,-71.92579985,-86.58336628,0
230.52,-36.54075341,-44.17510619,0,230.52,-71.74439455,-86.73374113,0
230.63,-36.22409732,-43.96378934,0,230.63,-71.57783015,-86.87125089,0
230.74,-36.0234715,-43.89164121,0,230.74,-71.41100219,-87.00844077,0
230.85,-35.93918205,-43.96068539,0,230.85,-71.11211655,-86.98409939,0
230.97,-35.50167583,-43.61151622,0,230.97,-70.92987416,-87.13277006,0
231.08,-35.30293889,-43.53775188,0,231.08,-70.76254557,-87.26871611,0
231.19,-35.10424132,-43.46292183,0,231.19,-70.59495642,-87.40434082,0
231.3,-35.1355911,-43.67291576,0,231.3,-70.42710734,-87.5396437,0
231.42,-35.04409222,-43.74637052,0,231.42,-70.24370351,-87.6868792,0
231.53,-34.84584197,-43.6703633,0,231.53,-70.07531291,-87.82150754,0
231.64,-34.87594571,-43.88053947,0,231.64,-69.90666429,-87.95581251,0
231.75,-34.79167967,-43.94738171,0,231.75,-69.73775826,-88.08979362,0
231.87,-34.81262784,-44.16349484,0,231.87,-69.42497942,-88.07291808,0
231.98,-34.72781896,-44.23021505,0,231.98,-69.25584956,-88.20597468,0
232.09,-34.75680788,-44.44244562,0,232.09,-68.95862893,-88.17524688,0
232.2,-34.78473848,-44.65447311,0,232.2,-68.91682544,-88.47111301,0
232.32,-34.69118563,-44.72719127,0,232.32,-68.60429615,-88.45121376,0
232.43,-34.71941406,-44.94139466,0,232.43,-68.4344419,-88.58269486,0
232.54,-34.7465748,-45.15538587,0,232.54,-68.26433566,-88.71384978,0
232.65,-35.11068705,-45.81018433,0,232.65,-68.09397807,-88.84467805,0
232.77,-35.12752273,-46.03140754,0,232.77,-67.90784748,-88.98702668,0
232.88,-35.03912896,-46.09872856,0,232.88,-67.73696635,-89.11717038,0
232.99,-34.95060616,-46.16587985,0,232.99,-67.5658358,-89.24698594,0
233.1,-34.97527936,-46.38314888,0,233.1,-67.27018642,-89.21166975,0
233.22,-34.99075226,-46.60630061,0,233.22,-67.0832894,-89.3522931,0
233.33,-34.90125558,-46.67335813,0,233.33,-66.91170888,-89.4808539,0
233.44,-35.14907476,-47.19331743,0,233.44,-66.73988198,-89.60908522,0
233.55,-35.05845137,-47.26067767,0,233.55,-66.56780933,-89.73698658,0
233.67,-34.95944228,-47.33396309,0,233.67,-66.37981419,-89.87613848,0
233.78,-35.50717181,-48.26911452,0,233.78,-66.20722977,-90.00334842,0
233.89,-35.41448343,-48.33715993,0,233.89,-66.03440156,-90.13022696,0
234,-35.32166465,-48.40502736,0,234,-65.8613302,-90.25677362,0
234.12,-35.22025947,-48.47886126,0,234.12,-65.67224852,-90.39444548,0
234.23,-35.34659925,-48.84961195,0,234.23,-65.37832547,-90.35397737,0
234.34,-35.14354371,-48.76574619,0,234.34,-65.20482596,-90.47926468,0
234.45,-35.15886546,-48.98490427,0,234.45,-65.03108637,-90.60421885,0
234.57,-35.05624677,-49.05839611,0,234.57,-64.84127919,-90.74015197,0
234.68,-34.96204467,-49.1255748,0,234.68,-64.66703965,-90.86440805,0
234.79,-34.9754401,-49.3445565,0,234.79,-64.492562,-90.98832955,0
234.9,-34.88068904,-49.4115796,0,234.9,-64.31784688,-91.11191602,0
235.02,-34.88554404,-49.63868267,0,235.02,-64.12697848,-91.24635498,0
235.13,-34.79022876,-49.70553272,0,235.13,-63.95176891,-91.36923946,0
235.24,-34.69478537,-49.77219975,0,235.24,-63.77632386,-91.49178751,0
235.35,-34.70635822,-49.99301984,0,235.35,-63.48420879,-91.44627877,0
235.47,-34.6016302,-50.06556222,0,235.47,-62.94053837,-91.06950805,0
235.58,-34.61169236,-50.28615534,0,235.58,-62.76567033,-91.19011621,0
235.69,-34.51513515,-50.35247871,0,235.69,-62.59057118,-91.3103886,0
235.8,-34.41845085,-50.41861668,0,235.8,-62.41524157,-91.43032477,0
235.92,-34.31283255,-50.49055545,0,235.92,-62.22371081,-91.56078025,0
236.03,-34.21588367,-50.55630496,0,236.03,-62.04790139,-91.680012,0
236.14,-34.1188088,-50.62186832,0,236.14,-61.87186351,-91.79890616,0
236.25,-34.02160831,-50.68724529,0,236.25,-61.69559781,-91.91746231,0
236.37,-33.91542854,-50.75835275,0,236.37,-61.50304888,-92.04641028,0
236.48,-33.92291765,-50.98106503,0,236.48,-61.32630893,-92.16425826,0
236.59,-33.92935377,-51.20350528,0,236.59,-61.14934316,-92.28176688,0
236.7,-33.83103753,-51.26851763,0,236.7,-60.97215223,-92.3989357,0
236.82,-33.72364138,-51.33922488,0,236.82,-60.77859701,-92.5263682,0
236.93,-33.72813805,-51.56141358,0,236.93,-60.48916132,-92.47194906,0
237.04,-33.73306463,-51.78558697,0,237.04,-60.31160667,-92.58785072,0
237.15,-33.53148097,-51.69274401,0,237.15,-60.13382994,-92.70341146,0
237.27,-33.31959355,-51.60237093,0,237.27,-59.93963919,-92.8290884,0
237.38,-33.42532703,-51.98474949,0,237.38,-63.10384262,-98.14226942,0
237.49,-34.07184355,-53.21443548,0,237.49,-62.91540245,-98.26317792,0
237.6,-34.16902169,-53.59239334,0,237.6,-63.52641273,-99.63798582,0
237.72,-34.15567591,-53.8196662,0,237.72,-63.31769818,-99.77074937,0
237.83,-34.05233913,-53.88510802,0,237.83,-62.92236563,-99.56962005,0
237.94,-33.94887696,-53.95035143,0,237.94,-62.73118686,-99.69017769,0
238.05,-33.8452898,-54.01539619,0,238.05,-65.241394,-104.1220142,0
238.17,-33.73214349,-54.08612726,0,238.17,-65.02328913,-104.258358,0
238.28,-34.19459788,-55.06265652,0,238.28,-64.82310934,-104.3829384,0
238.39,-34.08887587,-55.12817074,0,238.39,-64.62269086,-104.5071345,0
238.5,-34.07794096,-55.34763415,0,238.5,-64.42203443,-104.6309458,0
238.62,-33.96200533,-55.41884932,0,238.62,-64.20286599,-104.7655732,0
238.73,-33.85560026,-55.48391657,0,238.73,-64.00171442,-104.8885784,0
238.84,-33.84413383,-55.70524755,0,238.84,-63.70552855,-104.855165,0
238.95,-33.73717941,-55.77008809,0,238.95,-63.50420597,-104.9772157,0
239.07,-33.71453044,-55.99699787,0,239.07,-63.19070423,-104.954442,0
239.18,-33.60701642,-56.06158917,0,239.18,-62.98919211,-105.0755047,0
239.29,-33.49937865,-56.12597405,0,239.29,-62.78744805,-105.1961804,0
239.4,-33.39161754,-56.19015227,0,239.4,-62.67818666,-105.4724842,0
239.52,-33.27391974,-56.25992889,0,239.52,-62.45726043,-105.6034593,0
239.63,-33.25957201,-56.48274842,0,239.63,-62.25450426,-105.7231134,0
239.74,-33.05776213,-56.38721217,0,239.74,-62.05151886,-105.8423781,0
239.85,-33.22662055,-56.92531675,0,239.85,-61.75681868,-105.8045148,0
239.97,-32.5722902,-56.07357587,0,239.97,-61.53519941,-105.9335605,0
240.08,-31.50591931,-54.47822545,0,240.08,-61.33181151,-106.0514446,0
240.19,-32.46823129,-56.39161247,0,240.19,-61.12819778,-106.1689382,0
240.3,-32.35996234,-56.45381154,0,240.3,-60.92435897,-106.2860409,0
240.42,-31.18225063,-54.66413125,0,240.42,-60.70173353,-106.4133429,0
240.53,-32.13319724,-56.58319216,0,240.53,-60.49742652,-106.5296268,0
240.64,-32.02456129,-56.64474798,0,240.64,-60.29289675,-106.6455184,0
240.75,-31.91580742,-56.70609523,0,240.75,-60.08814497,-106.7610174,0
240.87,-31.79703282,-56.77278136,0,240.87,-59.50847321,-106.2508429,0
240.98,-31.90581317,-57.22428755,0,240.98,-59.30448022,-106.3648374,0
241.09,-31.9046468,-57.48124487,0,241.09,-59.10026885,-106.4784402,0
241.2,-31.79428801,-57.54236048,0,241.2,-58.89583987,-106.5916509,0
241.32,-31.6737631,-57.6087904,0,241.32,-58.67257914,-106.7147059,0
241.43,-31.56315998,-57.66946273,0,241.43,-58.46769758,-106.8270955,0
241.54,-31.45244065,-57.72992272,0,241.54,-58.0881732,-106.6189358,0
241.65,-31.44946939,-57.98905824,0,241.65,-57.88347649,-106.7302042,0
241.77,-31.54037668,-58.44830741,0,241.77,-57.65992794,-106.8511396,0
241.88,-31.42816287,-58.50872224,0,241.88,-57.45478644,-106.9615859,0
241.99,-31.31583334,-58.56892164,0,241.99,-57.16360915,-106.9111241,0
242.1,-31.30720352,-58.82396627,0,242.1,-56.95835347,-107.0206178,0
242.22,-31.28846144,-59.08664976,0,242.22,-56.5641004,-106.8183936,0
242.33,-31.17502319,-59.14658003,0,242.33,-56.35902376,-106.9267371,0
242.44,-31.06147015,-59.2062925,0,242.44,-56.1537396,-107.0346869,0
242.55,-30.94780274,-59.26578697,0,242.55,-55.94824867,-107.1422425,0
242.67,-31.13309993,-59.92603849,0,242.67,-55.72384182,-107.259126,0
242.78,-30.81332744,-59.58975459,0,242.78,-55.43457334,-107.2046707,0
242.89,-30.80039548,-59.84593251,0,242.89,-55.22875755,-107.310846,0
243,-30.78761175,-60.10426743,0,243,-55.02273841,-107.4166262,0
243.12,-30.66172612,-60.16858442,0,243.12,-54.71524494,-107.3696511,0
243.23,-30.54621291,-60.22731006,0,243.23,-54.5091139,-107.4744458,0
243.34,-30.53118008,-60.48509769,0,243.34,-54.30278215,-107.5788448,0
243.45,-30.41505976,-60.54357224,0,243.45,-54.09625046,-107.6828477,0
243.57,-30.38772009,-60.8061384,0,243.57,-53.70848614,-107.4712296,0
243.68,-31.05843845,-62.44763194,0,243.68,-53.50216204,-107.5740923,0
243.79,-31.18193495,-62.99883808,0,243.79,-53.29564094,-107.6765588,0
243.9,-31.14103531,-63.22106126,0,243.9,-53.08892359,-107.778629,0
244.02,-31.00862443,-63.28611126,0,244.02,-52.86319084,-107.8895255,0
244.13,-30.96735148,-63.51002395,0,244.13,-52.65606563,-107.9907654,0
244.24,-30.76551863,-63.40464912,0,244.24,-52.29105666,-107.7666247,0
244.35,-30.56502824,-63.30044009,0,244.35,-52.08416834,-107.8667669,0
244.47,-30.35279495,-63.19842698,0,244.47,-51.85825329,-107.97556,0
244.58,-30.31080747,-63.42256394,0,244.58,-51.65096484,-108.0748714,0
244.69,-30.26684933,-63.64420239,0,244.69,-51.4434862,-108.1737848,0
244.8,-30.14466753,-63.7021639,0,244.8,-51.15868734,-108.109306,0
244.92,-30.01125172,-63.76512712,0,244.92,-50.85595553,-108.0540225,0
245.03,-29.96646857,-63.98836427,0,245.03,-50.64851837,-108.1514105,0
245.14,-29.84362691,-64.04574875,0,245.14,-50.21136899,-107.7558278,0
245.25,-29.87505411,-64.43586844,0,245.25,-50.00450521,-107.8519794,0
245.37,-29.81713668,-64.66533095,0,245.37,-49.77862567,-107.9564191,0
245.48,-29.84485968,-65.05344739,0,245.48,-49.57137778,-108.0517399,0
245.59,-29.71997447,-65.11059656,0,245.59,-49.36394736,-108.1466629,0
245.7,-29.59497983,-65.16750598,0,245.7,-49.15633518,-108.2411877,0
245.82,-29.3831642,-65.0625058,0,245.82,-48.70494892,-107.8463164,0
245.93,-29.33327581,-65.28572277,0,245.93,-48.49791428,-107.9395771,0
246.04,-29.35770685,-65.67692427,0,246.04,-48.29070107,-108.0324405,0
246.15,-29.23162616,-65.7331375,0,246.15,-48.08331004,-108.124906,0
246.27,-29.16835272,-65.96241758,0,246.27,-47.85686338,-108.2253234,0
246.38,-29.04172455,-66.01826693,0,246.38,-47.64910303,-108.3169561,0
246.49,-28.91498944,-66.0738732,0,246.49,-47.44116723,-108.40819,0
246.6,-28.78814786,-66.12923617,0,246.6,-47.017532,-108.0039429,0
246.72,-28.64965435,-66.18935442,0,246.72,-46.7913409,-108.1021296,0
246.83,-28.74062858,-66.75060251,0,246.83,-46.58381891,-108.1917179,0
246.94,-28.54061898,-66.63782511,0,246.94,-46.37612538,-108.2809078,0
247.05,-28.48514241,-66.86252061,0,247.05,-46.1682611,-108.369699,0
247.17,-28.34511455,-66.92200297,0,247.17,-45.94130621,-108.4661071,0
247.28,-28.21664656,-66.97627085,0,247.28,-45.73308734,-108.5540636,0
247.39,-27.57339205,-65.80203683,0,247.39,-45.52470009,-108.6416204,0
247.5,-27.44707456,-65.85482593,0,247.5,-45.3161452,-108.7287772,0
247.62,-27.4845686,-66.33549946,0,247.62,-45.08844051,-108.8234007,0
247.73,-27.35722763,-66.38811713,0,247.73,-44.87953761,-108.90972,0
247.84,-27.22978592,-66.44049036,0,247.84,-44.67046946,-108.9956383,0
247.95,-27.27411713,-66.91429245,0,247.95,-44.46123683,-109.0811552,0
248.07,-27.13398356,-66.97123962,0,248.07,-44.23279636,-109.1739883,0
248.18,-27.09165912,-67.23720701,0,248.18,-43.76015726,-108.6057793,0
248.29,-27.04814123,-67.50257814,0,248.29,-43.5516744,-108.6895502,0
248.4,-26.91856157,-67.55435621,0,248.4,-43.34303118,-108.7729209,0
248.52,-26.77708891,-67.61055768,0,248.52,-43.1152384,-108.8634139,0
248.63,-26.7323262,-67.87770426,0,248.63,-42.90626235,-108.9459468,0
248.74,-26.60202729,-67.92887563,0,248.74,-42.57133422,-108.7068604,0
248.85,-26.47163043,-67.97979687,0,248.85,-42.36265958,-108.7883499,0
248.97,-26.32926816,-68.03506183,0,248.97,-42.13483665,-108.8767906,0
249.08,-26.28173018,-68.30132252,0,249.08,-41.92583674,-108.9574422,0
249.19,-26.77593727,-69.98606421,0,249.19,-41.71668246,-109.0376926,0
249.3,-26.64159258,-70.03731538,0,249.3,-41.50737457,-109.1175415,0
249.42,-26.49492287,-70.09293161,0,249.42,-40.71394302,-107.7096785,0
249.53,-26.36037362,-70.14364335,0,249.53,-40.44680263,-107.6269304,0
249.64,-26.30547427,-70.40754238,0,249.64,-40.24020417,-107.7043452,0
249.75,-26.17032167,-70.45789,0,249.75,-39.91315167,-107.457466,0
249.87,-26.10142407,-70.72563652,0,249.87,-39.68812009,-107.540782,0
249.98,-25.96566146,-70.77559201,0,249.98,-38.86085252,-105.9245052,0
250.09,-25.82980324,-70.8252869,0,250.09,-38.65752374,-105.9988798,0
250.2,-25.7719421,-71.09013293,0,250.2,-38.39485162,-105.9095622,0
250.32,-25.77676016,-71.57065485,0,250.32,-38.17306364,-105.9897033,0
250.43,-25.71591294,-71.83377911,0,250.43,-37.96961102,-106.062758,0
250.54,-25.57802464,-71.88299281,0,250.54,-37.76601859,-106.1354222,0
250.65,-25.59253825,-72.36312587,0,250.65,-37.56228711,-106.2076955,0
250.77,-25.44100214,-72.416541,0,250.77,-37.28221361,-106.1219576,0
250.88,-25.37704264,-72.68016034,0,250.88,-35.9536482,-102.9716879,0
250.99,-25.93570609,-74.74070165,0,250.99,-35.7559909,-103.0404894,0
251.1,-25.79223933,-74.79033175,0,251.1,-35.55820194,-103.1089114,0
251.22,-25.6959655,-75.02033518,0,251.22,-35.34228287,-103.1831206,0
251.33,-25.55196259,-75.06950473,0,251.33,-34.35718859,-100.9385139,0
251.44,-25.4078656,-75.11839787,0,251.44,-34.16343566,-101.0042557,0
251.55,-25.32286453,-75.34312089,0,251.55,-33.96955694,-101.0696255,0
251.67,-25.1650909,-75.39596497,0,251.67,-33.75791025,-101.1405136,0
251.78,-25.51739653,-76.94280868,0,251.78,-33.62104419,-101.3778019,0
251.89,-25.42722795,-77.16620209,0,251.89,-33.36950779,-101.2693238,0
252,-25.27910786,-77.21485202,0,252,-33.17512189,-101.3331697,0
252.12,-25.11741617,-77.2676004,0,252.12,-32.96292525,-101.4023942,0
252.23,-24.96910208,-77.31565565,0,252.23,-32.76828476,-101.4654597,0
252.34,-24.82069604,-77.36342621,0,252.34,-32.51832332,-101.3560982,0
252.45,-24.67219862,-77.4109119,0,252.45,-32.37864252,-101.5904696,0
252.57,-24.56603834,-77.6391853,0,252.57,-32.16590901,-101.6580262,0
252.68,-24.58123248,-78.20867179,0,252.68,-31.9166006,-101.5471841,0
252.79,-24.59505323,-78.78081423,0,252.79,-31.72168419,-101.6082416,0
252.9,-24.44383641,-78.82786433,0,252.9,-31.41794768,-101.3183723,0
253.02,-24.27876998,-78.87886068,0,253.02,-31.20578588,-101.3839185,0
253.13,-24.1813244,-79.1018134,0,253.13,-31.01118407,-101.4436122,0
253.24,-24.02949238,-79.14806902,0,253.24,-30.86914174,-101.6764284,0
253.35,-23.87757189,-79.1940332,0,253.35,-30.62118505,-101.5603746,0
253.47,-23.76510966,-79.42220237,0,253.47,-30.4085184,-101.6242524,0
253.58,-23.66557193,-79.64571994,0,253.58,-30.21345689,-101.6824158,0
253.69,-23.51269716,-79.69098489,0,253.69,-30.01828412,-101.7402049,0
253.8,-23.71875644,-80.96143481,0,253.8,-29.77193647,-101.6233165,0
253.92,-23.54922532,-81.01090865,0,253.92,-29.60983929,-101.8598257,0
254.03,-23.49594852,-81.41011651,0,254.03,-29.46504067,-102.092171,0
254.14,-23.33968839,-81.45505271,0,254.14,-29.26908301,-102.1485231,0
254.25,-23.18334232,-81.49968899,0,254.25,-29.12297033,-102.3801052,0
254.37,-23.0631132,-81.72673661,0,254.37,-28.95809113,-102.6162542,0
254.48,-22.90624631,-81.77084167,0,254.48,-28.81062923,-102.8483397,0
254.59,-22.84845301,-82.17125326,0,254.59,-28.66188144,-103.0784324,0
254.7,-22.69073354,-82.21494559,0,254.7,-28.51268835,-103.3095346,0
254.82,-22.56779997,-82.44206696,0,254.82,-28.34456896,-103.5450888,0
254.93,-22.45832919,-82.66472514,0,254.93,-28.14582537,-103.5992882,0
255.04,-22.3479819,-82.88687696,0,255.04,-27.94697815,-103.6531061,0
255.15,-22.18889014,-82.92960762,0,255.15,-27.79553821,-103.8841088,0
255.27,-22.20363057,-83.68591353,0,255.27,-27.62507133,-104.1194287,0
255.38,-22.04300582,-83.72836573,0,255.38,-27.42522698,-104.1722464,0
255.49,-21.92919798,-83.95004631,0,255.49,-27.27197006,-104.4034146,0
255.6,-21.8150019,-84.17306987,0,255.6,-27.20975834,-104.9887092,0
255.72,-21.63875194,-84.21855149,0,255.72,-26.98992251,-105.0454382,0
255.83,-21.5682824,-84.6176254,0,255.83,-26.96836591,-105.8034683,0
255.94,-21.49691152,-85.0189163,0,255.94,-26.81034238,-106.033197,0
256.05,-21.33373019,-85.06000993,0,256.05,-26.65146135,-106.2624092,0
256.17,-21.20073774,-85.28596242,0,256.17,-26.47351436,-106.4971973,0
256.28,-21.03704453,-85.32648724,0,256.28,-26.35694441,-106.9040605,0
256.39,-20.91714635,-85.54612589,0,256.39,-26.15175899,-106.9544397,0
256.5,-20.7972815,-85.76891287,0,256.5,-25.98978099,-107.1830115,0
256.62,-20.7044233,-86.17323747,0,256.62,-25.85135198,-107.5951096,0
256.73,-20.58234712,-86.39463903,0,256.73,-25.73021705,-108.0028824,0
256.84,-20.41652761,-86.43397519,0,256.84,-25.52292427,-108.0520569,0
256.95,-20.25063293,-86.47299308,0,256.95,-25.357433,-108.2797331,0
257.07,-20.15420758,-86.88003942,0,257.07,-25.21422378,-108.6925768,0
257.18,-20.02950221,-87.10139135,0,257.18,-25.04691621,-108.9203929,0
257.29,-19.90434762,-87.3240151,0,257.29,-24.91991827,-109.3282413,0
257.4,-19.736746,-87.36204853,0,257.4,-24.71008377,-109.3758585,0
257.52,-19.63572025,-87.7692343,0,257.52,-24.56173773,-109.7879215,0
257.63,-19.46726479,-87.80675146,0,257.63,-24.39091148,-110.0147722,0
257.74,-19.78624207,-90.06296663,0,257.74,-24.2195572,-110.2425192,0
257.85,-19.69203905,-90.46209297,0,257.85,-24.04735383,-110.4697158,0
257.97,-19.50262873,-90.50311674,0,257.97,-23.854993,-110.7005238,0
258.08,-19.40582415,-90.90057199,0,258.08,-23.68105911,-110.9265858,0
258.19,-19.26935008,-91.11728055,0,258.19,-23.46815985,-110.9718229,0
258.3,-19.09447078,-91.15408851,0,258.3,-23.33126849,-111.379914,0
258.42,-18.94117098,-91.37504423,0,258.42,-23.09806226,-111.4285101,0
258.53,-18.9139058,-92.1326806,0,258.53,-22.88420093,-111.4726275,0
258.64,-18.73707871,-92.16880464,0,258.64,-22.70713429,-111.6977442,0
258.75,-18.63312327,-92.56694902,0,258.75,-22.52922858,-111.9222968,0
258.87,-18.47529433,-92.7864762,0,258.87,-22.29488872,-111.9692127,0
258.98,-18.33312261,-93.00392437,0,258.98,-22.07999132,-112.011788,0
259.09,-18.19045083,-93.22253393,0,259.09,-21.86501263,-112.0539508,0
259.2,-18.01153376,-93.25726773,0,259.2,-21.68522128,-112.2783053,0
259.32,-17.92047656,-93.8404134,0,259.32,-21.4849669,-112.5058348,0
259.43,-17.74037436,-93.87462801,0,259.43,-21.26904128,-112.5468549,0
